slug,event_type,r_bin_km,n_rows,frac_phi_overlap_zero,frac_phi_overlap_nan,mean_n_tiles_overlap,mean_tile_overlap_ratio
hurricane_john_across_southeastern_guerrero_mexico,hurricane,450.0,6,0.0,0.0,3.6666666666666665,0.9333333333333332
hurricane_john_across_southeastern_guerrero_mexico,hurricane,460.0,6,0.0,0.0,16.0,0.9509803921568626
hurricane_john_across_southeastern_guerrero_mexico,hurricane,470.0,6,0.0,0.0,24.0,0.9353086419753086
hurricane_john_across_southeastern_guerrero_mexico,hurricane,480.0,6,0.0,0.0,29.666666666666668,0.9128360814022578
hurricane_john_across_southeastern_guerrero_mexico,hurricane,490.0,6,0.0,0.0,49.5,0.8899612407381302
hurricane_john_southern_mexico_25_september_2024,hurricane,0.0,14,0.0,0.0,19.0,0.9222942838462618
hurricane_john_southern_mexico_25_september_2024,hurricane,10.0,14,0.0,0.0,120.5,0.9330990143126179
hurricane_john_southern_mexico_25_september_2024,hurricane,20.0,14,0.0,0.0,232.35714285714286,0.9456500231790761
hurricane_john_southern_mexico_25_september_2024,hurricane,30.0,14,0.0,0.0,351.57142857142856,0.951303439474364
hurricane_john_southern_mexico_25_september_2024,hurricane,40.0,14,0.0,0.0,443.5,0.9493929526510472
hurricane_john_southern_mexico_25_september_2024,hurricane,50.0,14,0.0,0.0,477.35714285714283,0.9368569458913301
hurricane_john_southern_mexico_25_september_2024,hurricane,60.0,14,0.0,0.0,510.2142857142857,0.9389878098612331
hurricane_john_southern_mexico_25_september_2024,hurricane,70.0,14,0.0,0.0,574.0,0.9368238205860671
hurricane_john_southern_mexico_25_september_2024,hurricane,80.0,14,0.0,0.0,633.6428571428571,0.938351560896088
hurricane_john_southern_mexico_25_september_2024,hurricane,90.0,14,0.0,0.0,765.2857142857143,0.948995775737589
hurricane_john_southern_mexico_25_september_2024,hurricane,100.0,14,0.0,0.0,770.9285714285714,0.9485973921368976
hurricane_john_southern_mexico_25_september_2024,hurricane,110.0,14,0.0,0.0,767.6428571428571,0.9630459154141823
hurricane_john_southern_mexico_25_september_2024,hurricane,120.0,14,0.0,0.0,711.3571428571429,0.9603918412668218
hurricane_john_southern_mexico_25_september_2024,hurricane,130.0,14,0.0,0.0,710.7857142857143,0.959054449932583
hurricane_john_southern_mexico_25_september_2024,hurricane,140.0,14,0.0,0.0,693.0,0.9526707583275557
hurricane_john_southern_mexico_25_september_2024,hurricane,150.0,14,0.0,0.0,709.2857142857143,0.9394423022349186
hurricane_john_southern_mexico_25_september_2024,hurricane,160.0,14,0.0,0.0,686.8571428571429,0.9278459894159452
hurricane_john_southern_mexico_25_september_2024,hurricane,170.0,14,0.0,0.0,688.3571428571429,0.9215233902883553
hurricane_john_southern_mexico_25_september_2024,hurricane,180.0,14,0.0,0.0,645.8571428571429,0.922100113515951
hurricane_john_southern_mexico_25_september_2024,hurricane,190.0,14,0.0,0.0,628.0,0.911152731090845
hurricane_john_southern_mexico_25_september_2024,hurricane,200.0,14,0.0,0.0,581.0,0.9040241502823413
hurricane_john_southern_mexico_25_september_2024,hurricane,210.0,14,0.0,0.0,605.9285714285714,0.9038150691719425
hurricane_john_southern_mexico_25_september_2024,hurricane,220.0,14,0.0,0.0,681.9285714285714,0.917083018379369
hurricane_john_southern_mexico_25_september_2024,hurricane,230.0,14,0.0,0.0,727.7857142857143,0.9306515629906478
hurricane_john_southern_mexico_25_september_2024,hurricane,240.0,14,0.0,0.0,811.7142857142857,0.9258800831576227
hurricane_john_southern_mexico_25_september_2024,hurricane,250.0,14,0.0,0.0,828.2857142857143,0.9130995448581823
hurricane_john_southern_mexico_25_september_2024,hurricane,260.0,14,0.0,0.0,815.8571428571429,0.9125822826339454
hurricane_john_southern_mexico_25_september_2024,hurricane,270.0,14,0.0,0.0,762.0,0.8956718940414533
hurricane_john_southern_mexico_25_september_2024,hurricane,280.0,14,0.0,0.0,610.2857142857143,0.8921210975220949
hurricane_john_southern_mexico_25_september_2024,hurricane,290.0,14,0.0,0.0,628.0714285714286,0.9218995859386212
hurricane_john_southern_mexico_25_september_2024,hurricane,300.0,14,0.0,0.0,522.0714285714286,0.9100438583763815
hurricane_john_southern_mexico_25_september_2024,hurricane,310.0,14,0.0,0.0,467.7142857142857,0.931434710399828
hurricane_john_southern_mexico_25_september_2024,hurricane,320.0,14,0.0,0.0,474.07142857142856,0.9280545550276411
hurricane_john_southern_mexico_25_september_2024,hurricane,330.0,14,0.0,0.0,537.7142857142857,0.9326360995021531
hurricane_john_southern_mexico_25_september_2024,hurricane,340.0,14,0.0,0.0,434.14285714285717,0.9179251410529475
hurricane_john_southern_mexico_25_september_2024,hurricane,350.0,14,0.0,0.0,365.07142857142856,0.9219286111314116
hurricane_john_southern_mexico_25_september_2024,hurricane,360.0,14,0.0,0.0,279.42857142857144,0.9065998436560271
hurricane_john_southern_mexico_25_september_2024,hurricane,370.0,14,0.0,0.0,261.14285714285717,0.9086866524407563
hurricane_john_southern_mexico_25_september_2024,hurricane,380.0,14,0.0,0.0,253.28571428571428,0.9268095458420911
hurricane_john_southern_mexico_25_september_2024,hurricane,390.0,14,0.0,0.0,174.14285714285714,0.9384718228442004
hurricane_john_southern_mexico_25_september_2024,hurricane,400.0,14,0.0,0.0,202.92857142857142,0.9152679531908251
hurricane_john_southern_mexico_25_september_2024,hurricane,410.0,14,0.0,0.0,188.78571428571428,0.9306977983005923
hurricane_john_southern_mexico_25_september_2024,hurricane,420.0,14,0.0,0.0,176.57142857142858,0.9272697764310506
hurricane_john_southern_mexico_25_september_2024,hurricane,430.0,14,0.0,0.0,209.0,0.9313597757609685
hurricane_john_southern_mexico_25_september_2024,hurricane,440.0,14,0.0,0.0,209.21428571428572,0.932203617245121
hurricane_john_southern_mexico_25_september_2024,hurricane,450.0,14,0.0,0.0,216.07142857142858,0.9371283994118479
hurricane_john_southern_mexico_25_september_2024,hurricane,460.0,14,0.0,0.0,235.78571428571428,0.9372580764034824
hurricane_john_southern_mexico_25_september_2024,hurricane,470.0,14,0.0,0.0,258.2142857142857,0.9283973352514296
hurricane_john_southern_mexico_25_september_2024,hurricane,480.0,14,0.0,0.0,191.5,0.9186215066367609
hurricane_john_southern_mexico_25_september_2024,hurricane,490.0,14,0.0,0.0,133.0,0.9228310090569902
hurricane_milton_across_florida_us,hurricane,0.0,9,0.0,0.0,55.77777777777778,0.9960317460317462
hurricane_milton_across_florida_us,hurricane,10.0,9,0.0,0.0,87.44444444444444,0.9764377084540037
hurricane_milton_across_florida_us,hurricane,20.0,9,0.0,0.0,116.0,0.9621111500959761
hurricane_milton_across_florida_us,hurricane,30.0,9,0.0,0.0,178.44444444444446,0.9835102232411459
hurricane_milton_across_florida_us,hurricane,40.0,9,0.0,0.0,148.0,0.9709007052584562
hurricane_milton_across_florida_us,hurricane,50.0,9,0.0,0.0,191.11111111111111,0.9646486256164015
hurricane_milton_across_florida_us,hurricane,60.0,9,0.0,0.0,280.8888888888889,0.9653447530301023
hurricane_milton_across_florida_us,hurricane,70.0,9,0.0,0.0,439.55555555555554,0.9727149863176044
hurricane_milton_across_florida_us,hurricane,80.0,9,0.0,0.0,540.8888888888889,0.9785178205539113
hurricane_milton_across_florida_us,hurricane,90.0,9,0.0,0.0,688.5555555555555,0.9757587177012402
hurricane_milton_across_florida_us,hurricane,100.0,9,0.0,0.0,873.3333333333334,0.9821319452748895
hurricane_milton_across_florida_us,hurricane,110.0,9,0.0,0.0,782.3333333333334,0.9697616119345004
hurricane_milton_across_florida_us,hurricane,120.0,9,0.0,0.0,714.3333333333334,0.970877691724723
hurricane_milton_across_florida_us,hurricane,130.0,9,0.0,0.0,661.5555555555555,0.9655624384715077
hurricane_milton_across_florida_us,hurricane,140.0,9,0.0,0.0,571.1111111111111,0.9657726500393774
hurricane_milton_across_florida_us,hurricane,150.0,9,0.0,0.0,460.6666666666667,0.9741536876549718
hurricane_milton_across_florida_us,hurricane,160.0,9,0.0,0.0,380.22222222222223,0.982248290684048
hurricane_milton_across_florida_us,hurricane,170.0,9,0.0,0.0,363.0,0.9861361363878451
hurricane_milton_across_florida_us,hurricane,180.0,9,0.0,0.0,363.6666666666667,0.9745386788520646
hurricane_milton_across_florida_us,hurricane,190.0,9,0.0,0.0,311.6666666666667,0.9845474447156565
hurricane_milton_across_florida_us,hurricane,200.0,9,0.0,0.0,326.0,0.992226840579018
hurricane_milton_across_florida_us,hurricane,210.0,9,0.0,0.0,302.0,0.9869384780559529
hurricane_milton_across_florida_us,hurricane,220.0,9,0.0,0.0,276.0,0.9826794463230737
hurricane_milton_across_florida_us,hurricane,230.0,9,0.0,0.0,321.8888888888889,0.9797656971856011
hurricane_milton_across_florida_us,hurricane,240.0,9,0.0,0.0,336.44444444444446,0.9856429891337048
hurricane_milton_across_florida_us,hurricane,250.0,9,0.0,0.0,321.0,0.9845344179338673
hurricane_milton_across_florida_us,hurricane,260.0,9,0.0,0.0,270.1111111111111,0.9731252983858669
hurricane_milton_across_florida_us,hurricane,270.0,9,0.0,0.0,203.77777777777777,0.9840623758473563
hurricane_milton_across_florida_us,hurricane,280.0,9,0.0,0.0,135.11111111111111,0.9788875013109593
hurricane_milton_across_florida_us,hurricane,290.0,9,0.0,0.0,79.66666666666667,0.9447946814894037
hurricane_milton_across_florida_us,hurricane,300.0,9,0.0,0.0,21.555555555555557,0.9207422046552483
hurricane_milton_across_florida_us,hurricane,310.0,9,0.0,0.3333333333333333,0.6666666666666666,1.0
hurricane_milton_across_florida_us,hurricane,320.0,9,0.0,0.0,6.666666666666667,0.7016554433221099
hurricane_milton_across_florida_us,hurricane,330.0,9,0.0,0.0,10.444444444444445,0.9606837606837606
hurricane_milton_across_florida_us,hurricane,340.0,3,0.0,1.0,0.0,
hurricane_milton_across_florida_us,hurricane,370.0,9,0.0,0.0,1.0,1.0
hurricane_milton_across_florida_us,hurricane,380.0,9,0.0,0.0,9.222222222222221,0.9765432098765431
hurricane_milton_across_florida_us,hurricane,390.0,9,0.0,0.0,2.4444444444444446,0.9444444444444444
line_fire_southern_california_9_september_2024,wildfire,0.0,14,0.0,0.0,77.21428571428571,0.9917582417582418
line_fire_southern_california_9_september_2024,wildfire,10.0,14,0.0,0.0,219.07142857142858,0.9842930276676084
line_fire_southern_california_9_september_2024,wildfire,20.0,14,0.0,0.0,297.85714285714283,0.9900339243406359
line_fire_southern_california_9_september_2024,wildfire,30.0,14,0.0,0.0,352.42857142857144,0.9891864780425654
line_fire_southern_california_9_september_2024,wildfire,40.0,14,0.0,0.0,381.2142857142857,0.9711071708738646
line_fire_southern_california_9_september_2024,wildfire,50.0,14,0.0,0.0,421.7857142857143,0.9799344235627272
line_fire_southern_california_9_september_2024,wildfire,60.0,14,0.0,0.0,501.85714285714283,0.9725941915043228
line_fire_southern_california_9_september_2024,wildfire,70.0,14,0.0,0.0,467.5,0.9636642186527277
line_fire_southern_california_9_september_2024,wildfire,80.0,14,0.0,0.0,440.2857142857143,0.9521346763746082
line_fire_southern_california_9_september_2024,wildfire,90.0,14,0.0,0.0,362.35714285714283,0.9424086406489754
line_fire_southern_california_9_september_2024,wildfire,100.0,14,0.0,0.0,271.85714285714283,0.9582023456875085
line_fire_southern_california_9_september_2024,wildfire,110.0,14,0.0,0.0,279.64285714285717,0.9618965003020609
line_fire_southern_california_9_september_2024,wildfire,120.0,14,0.0,0.0,283.2142857142857,0.9628366915676548
line_fire_southern_california_9_september_2024,wildfire,130.0,14,0.0,0.0,257.2142857142857,0.9664702685464805
line_fire_southern_california_9_september_2024,wildfire,140.0,14,0.0,0.0,191.78571428571428,0.9629875781009071
line_fire_southern_california_9_september_2024,wildfire,150.0,14,0.0,0.0,124.78571428571429,0.9323361630679793
line_fire_southern_california_9_september_2024,wildfire,160.0,14,0.0,0.0,160.71428571428572,0.9422160431863026
line_fire_southern_california_9_september_2024,wildfire,170.0,14,0.0,0.0,166.92857142857142,0.9570298916573784
line_fire_southern_california_9_september_2024,wildfire,180.0,14,0.0,0.0,98.28571428571429,0.9347572176750073
line_fire_southern_california_9_september_2024,wildfire,190.0,14,0.0,0.0,56.642857142857146,0.9441233485346093
line_fire_southern_california_9_september_2024,wildfire,200.0,14,0.0,0.0,6.071428571428571,0.8870748299319727
line_fire_southern_california_9_september_2024,wildfire,210.0,14,0.0,0.0,7.285714285714286,0.947420634920635
line_fire_southern_california_9_september_2024,wildfire,220.0,14,0.0,0.0,2.5714285714285716,0.9047619047619048
line_fire_southern_california_9_september_2024,wildfire,230.0,14,0.0,0.0,5.642857142857143,0.8566326530612246
moldova_flooding_2024,flood,0.0,27,0.0,0.0,64.25925925925925,0.9462502419968609
moldova_flooding_2024,flood,10.0,27,0.0,0.0,158.37037037037038,0.9225559704122075
moldova_flooding_2024,flood,20.0,27,0.0,0.0,284.8888888888889,0.9472951233729826
moldova_flooding_2024,flood,30.0,27,0.0,0.0,363.77777777777777,0.9432699705227644
moldova_flooding_2024,flood,40.0,27,0.0,0.0,424.4074074074074,0.9340382104380658
moldova_flooding_2024,flood,50.0,27,0.0,0.0,311.4074074074074,0.9452160507832548
moldova_flooding_2024,flood,60.0,27,0.0,0.0,258.0740740740741,0.9319984595085534
moldova_flooding_2024,flood,70.0,27,0.0,0.0,321.2962962962963,0.9383027465979937
moldova_flooding_2024,flood,80.0,27,0.0,0.0,277.5925925925926,0.9570230907038257
moldova_flooding_2024,flood,90.0,27,0.0,0.0,243.1851851851852,0.9380888850116053
moldova_flooding_2024,flood,100.0,27,0.0,0.0,205.8148148148148,0.9419460591306511
moldova_flooding_2024,flood,110.0,27,0.0,0.0,220.7037037037037,0.9268216084473114
moldova_flooding_2024,flood,120.0,27,0.0,0.0,168.4814814814815,0.9448095026807083
moldova_flooding_2024,flood,130.0,27,0.0,0.0,139.55555555555554,0.9465693685294618
moldova_flooding_2024,flood,140.0,27,0.0,0.0,148.25925925925927,0.9470005710137954
moldova_flooding_2024,flood,150.0,27,0.0,0.0,121.81481481481481,0.9605989815509174
moldova_flooding_2024,flood,160.0,27,0.0,0.0,87.11111111111111,0.9636272221790323
moldova_flooding_2024,flood,170.0,27,0.0,0.0,54.074074074074076,0.9620747124981851
moldova_flooding_2024,flood,180.0,27,0.0,0.0,40.074074074074076,0.9444087490977261
moldova_flooding_2024,flood,190.0,27,0.0,0.0,6.0,1.0
park_fire_2024,wildfire,0.0,16,0.0,0.0,26.625,0.9240062260536399
park_fire_2024,wildfire,10.0,16,0.0,0.0,128.8125,0.9573643695134915
park_fire_2024,wildfire,20.0,16,0.0,0.0,247.8125,0.9699326944977298
park_fire_2024,wildfire,30.0,16,0.0,0.0,357.5,0.9686916403125134
park_fire_2024,wildfire,40.0,16,0.0,0.0,435.5,0.9711332460799478
park_fire_2024,wildfire,50.0,16,0.0,0.0,394.1875,0.9555898744003769
park_fire_2024,wildfire,60.0,16,0.0,0.0,300.625,0.9560459366819425
park_fire_2024,wildfire,70.0,16,0.0,0.0,229.3125,0.9436723570475841
park_fire_2024,wildfire,80.0,16,0.0,0.0,280.0,0.9515999927542846
park_fire_2024,wildfire,90.0,16,0.0,0.0,413.0,0.9614800269736972
park_fire_2024,wildfire,100.0,16,0.0,0.0,486.25,0.9488178065649095
park_fire_2024,wildfire,110.0,16,0.0,0.0,475.75,0.9504990728133587
park_fire_2024,wildfire,120.0,16,0.0,0.0,688.375,0.9644946217355641
park_fire_2024,wildfire,130.0,16,0.0,0.0,637.0625,0.9676555545046754
park_fire_2024,wildfire,140.0,16,0.0,0.0,456.0625,0.9603724404922221
park_fire_2024,wildfire,150.0,16,0.0,0.0,372.0,0.9669126499909642
park_fire_2024,wildfire,160.0,16,0.0,0.0,185.875,0.9485960784946272
park_fire_2024,wildfire,170.0,16,0.0,0.0,184.125,0.9447754430863413
park_fire_2024,wildfire,180.0,16,0.0,0.0,152.4375,0.9460181902542608
park_fire_2024,wildfire,190.0,16,0.0,0.0,143.8125,0.9756393442524887
park_fire_2024,wildfire,200.0,16,0.0,0.0,135.375,0.9658260488313121
park_fire_2024,wildfire,210.0,16,0.0,0.0,54.0625,0.9603436259265222
park_fire_2024,wildfire,220.0,16,0.0,0.0,27.75,0.9153909436410828
park_fire_2024,wildfire,230.0,16,0.0,0.0,87.8125,0.9644973809457917
park_fire_2024,wildfire,240.0,16,0.0,0.0,41.8125,0.9296901636896904
park_fire_2024,wildfire,250.0,16,0.0,0.0,7.125,0.9841269841269842
park_fire_2024,wildfire,260.0,16,0.0,0.0,17.5625,0.9726991274978891
park_fire_2024,wildfire,270.0,16,0.0,0.0,17.0625,0.96875
park_fire_2024,wildfire,280.0,16,0.0,0.0,22.9375,0.9051662784679089
park_fire_2024,wildfire,290.0,16,0.0,0.0,32.8125,0.9513796048722518
park_fire_2024,wildfire,300.0,16,0.0,0.0,18.9375,0.8732904919260754
park_fire_2024,wildfire,310.0,16,0.0,0.0,11.5,0.8914640047452548
park_fire_2024,wildfire,320.0,16,0.0,0.0,34.9375,0.9490751319311691
park_fire_2024,wildfire,330.0,16,0.0,0.0,15.75,0.9735753676470589
park_fire_2024,wildfire,340.0,16,0.0,0.0,30.0,0.8966400749488985
park_fire_2024,wildfire,350.0,16,0.0,0.0,14.5625,0.9284051120448178
park_fire_2024,wildfire,360.0,16,0.0,0.0,61.375,0.9669884546758446
park_fire_2024,wildfire,370.0,16,0.0,0.0,54.375,0.9668169793169793
park_fire_2024,wildfire,380.0,16,0.0,0.0,62.5,0.9728184198507419
park_fire_2024,wildfire,390.0,16,0.0,0.0,88.625,0.9626482540226704
park_fire_2024,wildfire,400.0,16,0.0,0.0,99.875,0.9606764420824891
park_fire_2024,wildfire,410.0,16,0.0,0.0,136.1875,0.9682775501667678
park_fire_2024,wildfire,420.0,16,0.0,0.0,103.75,0.9794458950333389
park_fire_2024,wildfire,430.0,16,0.0,0.0,56.375,0.9823460431642541
park_fire_2024,wildfire,440.0,16,0.0,0.0,6.1875,0.9340277777777778
park_fire_2024,wildfire,460.0,16,0.0,0.0,1.125,0.9375
park_fire_2024,wildfire,470.0,1,0.0,1.0,0.0,
park_fire_2024,wildfire,480.0,6,0.0,1.0,0.0,
park_fire_california_29_july_2024,wildfire,0.0,14,0.0,0.0,47.142857142857146,0.9403144101306291
park_fire_california_29_july_2024,wildfire,10.0,14,0.0,0.0,159.78571428571428,0.9651135031330959
park_fire_california_29_july_2024,wildfire,20.0,14,0.0,0.0,239.07142857142858,0.9596654588410806
park_fire_california_29_july_2024,wildfire,30.0,14,0.0,0.0,304.85714285714283,0.96130618066553
park_fire_california_29_july_2024,wildfire,40.0,14,0.0,0.0,279.2142857142857,0.9552260048300043
park_fire_california_29_july_2024,wildfire,50.0,14,0.0,0.0,394.85714285714283,0.953897131914493
park_fire_california_29_july_2024,wildfire,60.0,14,0.0,0.0,557.6428571428571,0.9607426616778192
park_fire_california_29_july_2024,wildfire,70.0,14,0.0,0.0,613.5714285714286,0.9606424090502731
park_fire_california_29_july_2024,wildfire,80.0,14,0.0,0.0,656.3571428571429,0.9629048311340174
park_fire_california_29_july_2024,wildfire,90.0,14,0.0,0.0,685.0714285714286,0.9674865289097506
park_fire_california_29_july_2024,wildfire,100.0,14,0.0,0.0,620.0714285714286,0.9615527760028374
park_fire_california_29_july_2024,wildfire,110.0,14,0.0,0.0,488.35714285714283,0.961112598275853
park_fire_california_29_july_2024,wildfire,120.0,14,0.0,0.0,451.14285714285717,0.9555557945446412
park_fire_california_29_july_2024,wildfire,130.0,14,0.0,0.0,412.2142857142857,0.9719802054981683
park_fire_california_29_july_2024,wildfire,140.0,14,0.0,0.0,424.14285714285717,0.9580649937835947
park_fire_california_29_july_2024,wildfire,150.0,14,0.0,0.0,308.42857142857144,0.9471131082108631
park_fire_california_29_july_2024,wildfire,160.0,14,0.0,0.0,379.5,0.965962151417948
park_fire_california_29_july_2024,wildfire,170.0,14,0.0,0.0,271.0,0.9572631827240171
park_fire_california_29_july_2024,wildfire,180.0,14,0.0,0.0,249.42857142857142,0.9663278956771546
park_fire_california_29_july_2024,wildfire,190.0,14,0.0,0.0,244.21428571428572,0.9551402311817031
park_fire_california_29_july_2024,wildfire,200.0,14,0.0,0.0,181.14285714285714,0.9351978938774412
park_fire_california_29_july_2024,wildfire,210.0,14,0.0,0.0,213.92857142857142,0.9673574434348999
park_fire_california_29_july_2024,wildfire,220.0,14,0.0,0.0,157.35714285714286,0.9518768329854758
park_fire_california_29_july_2024,wildfire,230.0,14,0.0,0.0,98.92857142857143,0.9721862686532129
park_fire_california_29_july_2024,wildfire,240.0,14,0.0,0.0,89.5,0.9866884530798306
park_fire_california_29_july_2024,wildfire,250.0,14,0.0,0.0,41.57142857142857,0.9264734169434561
park_fire_california_29_july_2024,wildfire,260.0,14,0.0,0.0,44.07142857142857,0.9351561228309337
park_fire_california_29_july_2024,wildfire,270.0,14,0.0,0.0,33.42857142857143,0.9035823892966751
park_fire_california_29_july_2024,wildfire,280.0,14,0.0,0.0,8.571428571428571,0.9841269841269842
park_fire_california_29_july_2024,wildfire,290.0,14,0.0,0.0,4.857142857142857,0.9232142857142858
park_fire_california_29_july_2024,wildfire,300.0,14,0.0,0.0,22.285714285714285,0.9586897890469321
park_fire_california_29_july_2024,wildfire,310.0,14,0.0,0.0,47.5,0.9587567640795236
park_fire_california_29_july_2024,wildfire,320.0,14,0.0,0.0,53.142857142857146,0.9589941861898387
park_fire_california_29_july_2024,wildfire,330.0,14,0.0,0.0,94.71428571428571,0.9637377422294842
park_fire_california_29_july_2024,wildfire,340.0,14,0.0,0.0,59.57142857142857,0.9269012300032315
park_fire_california_29_july_2024,wildfire,350.0,14,0.0,0.0,23.857142857142858,0.9022763510019882
park_fire_california_29_july_2024,wildfire,360.0,14,0.0,0.0,36.142857142857146,0.9509997015957037
park_fire_california_29_july_2024,wildfire,370.0,14,0.0,0.0,13.642857142857142,0.985969387755102
park_fire_california_29_july_2024,wildfire,380.0,14,0.0,0.0,15.5,0.9217436974789918
park_fire_california_29_july_2024,wildfire,390.0,14,0.0,0.0,14.357142857142858,0.9482142857142858
park_fire_california_29_july_2024,wildfire,400.0,14,0.0,0.0,3.5714285714285716,0.9285714285714286
park_fire_california_29_july_2024,wildfire,410.0,14,0.0,0.07142857142857142,1.0714285714285714,0.8571428571428571
park_fire_california_29_july_2024,wildfire,420.0,14,0.0,0.0,35.857142857142854,0.9546352671352673
park_fire_california_29_july_2024,wildfire,430.0,14,0.0,0.0,16.857142857142858,0.9915966386554622
park_fire_california_29_july_2024,wildfire,440.0,14,0.0,0.0,4.0,1.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,0.0,14,0.0,0.7142857142857143,0.2857142857142857,0.06428571428571428
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,10.0,14,0.0,0.0,56.142857142857146,0.7434047447385587
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,20.0,14,0.0,0.0,137.85714285714286,0.9120364208323151
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,30.0,14,0.0,0.0,215.85714285714286,0.9025668767528173
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,40.0,14,0.0,0.0,237.28571428571428,0.9281208748041702
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,50.0,14,0.0,0.0,336.07142857142856,0.9644756844828721
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,60.0,14,0.0,0.0,381.57142857142856,0.9559959178371029
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,70.0,14,0.0,0.0,349.2857142857143,0.9517610952290207
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,80.0,14,0.0,0.0,211.21428571428572,0.9335452454089728
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,90.0,14,0.0,0.0,231.71428571428572,0.9558477945208749
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,100.0,14,0.0,0.0,251.57142857142858,0.9581179337856954
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,110.0,14,0.0,0.0,207.07142857142858,0.9592521903172859
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,120.0,14,0.0,0.0,206.07142857142858,0.9610214758143479
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,130.0,14,0.0,0.0,192.85714285714286,0.9502017986565043
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,140.0,14,0.0,0.0,187.92857142857142,0.9574452824338787
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,150.0,14,0.0,0.0,196.78571428571428,0.9742005773619066
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,160.0,14,0.0,0.0,273.7857142857143,0.9868639483199525
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,170.0,14,0.0,0.0,292.2142857142857,0.9740472009417253
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,180.0,14,0.0,0.0,262.0,0.9712579893583844
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,190.0,14,0.0,0.0,275.85714285714283,0.9777299491741667
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,200.0,14,0.0,0.0,362.85714285714283,0.9761640374296237
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,210.0,14,0.0,0.0,316.42857142857144,0.9663736791749951
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,220.0,14,0.0,0.0,260.2142857142857,0.9463070828843199
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,230.0,14,0.0,0.0,243.14285714285714,0.9335657154007481
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,240.0,14,0.0,0.0,185.0,0.9002604577249491
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,250.0,14,0.0,0.0,212.14285714285714,0.9418078674602107
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,260.0,14,0.0,0.0,127.07142857142857,0.918159169382088
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,270.0,14,0.0,0.0,142.28571428571428,0.9559531583709706
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,280.0,14,0.0,0.0,115.07142857142857,0.9822691676139952
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,290.0,14,0.0,0.0,15.214285714285714,0.9508928571428571
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,300.0,14,0.0,0.0,1.9285714285714286,0.9642857142857143
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,310.0,1,0.0,1.0,0.0,
the_flooding_across_eastern_bangladesh,flood,0.0,11,0.0,0.0,64.0,1.0
the_flooding_across_eastern_bangladesh,flood,10.0,11,0.0,0.0,184.8181818181818,0.9990171990171991
the_flooding_across_eastern_bangladesh,flood,20.0,11,0.0,0.0,306.8181818181818,0.9845486173193602
the_flooding_across_eastern_bangladesh,flood,30.0,11,0.0,0.0,367.72727272727275,0.972373179340715
the_flooding_across_eastern_bangladesh,flood,40.0,11,0.0,0.0,537.4545454545455,0.9952951518080766
the_flooding_across_eastern_bangladesh,flood,50.0,11,0.0,0.0,659.8181818181819,0.9918036249361549
the_flooding_across_eastern_bangladesh,flood,60.0,11,0.0,0.0,798.6363636363636,0.997162494682599
the_flooding_across_eastern_bangladesh,flood,70.0,11,0.0,0.0,835.0909090909091,0.9905100575299255
the_flooding_across_eastern_bangladesh,flood,80.0,11,0.0,0.0,929.9090909090909,0.9908969721295324
the_flooding_across_eastern_bangladesh,flood,90.0,11,0.0,0.0,961.8181818181819,0.989338629857994
the_flooding_across_eastern_bangladesh,flood,100.0,11,0.0,0.0,1030.8181818181818,0.9917794453484579
the_flooding_across_eastern_bangladesh,flood,110.0,11,0.0,0.0,1025.1818181818182,0.9807897127878799
the_flooding_across_eastern_bangladesh,flood,120.0,11,0.0,0.0,1172.6363636363637,0.9840483680429604
the_flooding_across_eastern_bangladesh,flood,130.0,11,0.0,0.0,1162.909090909091,0.9811412226199372
